adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/wPjtacig0kIkVcTQmXoNt6jbMwo.jpg,"[28, 53]",617502,en,Jolt,A bouncer with an anger management problem goes on a furious and resentful rampage after the murder of a friend.,20.866,/b0fBzqCmHr0a0XkeAdhc02XhKXG.jpg,2021-07-15,Jolt,False,6.6,1245
False,/20tn2zs67BrZ9K618dTNMxhCOra.jpg,"[28, 14, 27, 53]",38321,en,Priest,"In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",21.854,/fYHiA7LPGl9DG7m3DUs0Td1VMcO.jpg,2011-05-05,Priest,False,5.8,2250
False,/fboRjKzLF62ONXXen4e7D0msqTW.jpg,"[18, 10749]",41233,en,Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",22.603,/9i5tn8G9zm7wMz9p1kB6zS2woMH.jpg,2010-08-04,Step Up 3D,False,6.816,1885
False,/As12wwHuVa9Jtnd6XHX58RkzBFc.jpg,[10749],437542,ko,딸의 친구,"Won-gi lost his wife a long time ago and is running a pension outside of the city. Then one day, Won-gi's daughter and her friend Se-yeong stays in the pension during a break from their school in Seoul. However, Won-gi finds himself attracted to the friend who is so much like his dead wife. Then he crosses a line that he shouldn't have crossed...",19.195,/bR1ID2VvQIHrWKdToWKc3mIpeyW.jpg,2017-01-19,I Don't Like Younger Men,False,3.7,3
False,/zyO6j74DKMWfp5snWg6Hwo0T3Mz.jpg,"[80, 18, 9648]",548,ja,羅生門,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",17.1,/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg,1950-08-26,Rashomon,False,8.1,2218
False,/4xIBM8RwIvpwMlJSoF6tqFOaB6N.jpg,"[10751, 28, 35]",592834,en,My Spy,"A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family.",24.109,/n2C6jRK9PtPIs99RQhKtqGlsnsO.jpg,2020-01-09,My Spy,False,6.884,1237
False,/kXetIGhMXyGzebuAYAr8BYGi7oy.jpg,"[35, 10749, 18]",80038,en,Friends with Kids,"In the wake of their friends' marriages and eventual offspring, longtime pals Julie and Jason decide to have a child together without becoming a couple. By becoming ""time-share"" parents, they reason, they can experience the joys of parenthood without significantly curbing their personal freedom. However, when Julie and Jason both become involved with others, they discover that they secretly harbor romantic feelings for each other.",15.395,/cA6putv2ND8snBBa0t9WhlW1TfG.jpg,2012-03-09,Friends with Kids,False,5.982,462
False,/qoxriJ6n1qxvG1bBMPnsZBHKGco.jpg,"[10749, 18, 14]",11845,en,Intimacy,"Jay, a failed musician, walked out of his family and now earns a living as head bartender in a trendy London pub. Every Wednesday afternoon a woman comes to his house for graphic, almost wordless, sex. One day Jay follows her and finds out about the rest of her life. This eventually disrupts their relationship.",28.35,/I0mlv1FahaLJqu2ByffMXEn4NN.jpg,2001-01-20,Intimacy,False,6.272,504
False,/AwB7HGeDTrBGkP2WEnNwg8Wa0E4.jpg,"[9648, 35, 80]",638974,en,Murder Mystery 2,"After starting their own detective agency, Nick and Audrey Spitz land a career-making case when their billionaire pal is kidnapped from his wedding.",25.651,/s1VzVhXlqsevi8zeCMG9A16nEUf.jpg,2023-03-28,Murder Mystery 2,False,6.4,1687
False,/1ddf2Kq1hC7SgV02E3pyLAC26lq.jpg,"[18, 14, 878]",339967,en,Colossal,A woman discovers that severe catastrophic events are somehow connected to the mental breakdown from which she's suffering.,20.104,/4VOyofBd1pexblxtDZYtYIk7NI4.jpg,2017-04-06,Colossal,False,6.28,2059
False,/1unkHuI7gRKYM2c1wTCpPsrObCn.jpg,"[80, 53, 18]",146238,en,Runner Runner,"When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",23.244,/ck5jZjv7WVoCBBgTH1gJlhyCLPy.jpg,2013-09-24,Runner Runner,False,5.647,1231
False,/gtDuUEprJkTIrzcO2vFsXgdkJ0R.jpg,"[12, 28, 35]",9486,en,Johnny English,"A lowly pencil pusher working for MI7, Johnny English is suddenly promoted to super spy after Agent One is assassinated and every other agent is blown up at his funeral. When a billionaire entrepreneur sponsors the exhibition of the Crown Jewels—and the valuable gems disappear on the opening night and on English's watch—the newly-designated agent must jump into action to find the thief and recover the missing gems.",23.241,/mmzW88tnkB2MnOV3Un2F9IUxSnZ.jpg,2003-03-14,Johnny English,False,6.277,3439
False,/Afw7y3RSNCM6hmJmIFdGpoNjNc6.jpg,"[35, 14, 10749]",381890,zh,美人鱼,"A playboy business tycoon, Liu Xuan, purchases the Green Gulf, a wildlife reserve, for a sea reclamation project, and uses sonar technology to get rid of the sea life in the area. Unknown to him, the Green Gulf is the home of merpeople, and the sonar has caused many of them to succumb to illness or die. Xuan's business ventures in the area are threatened when he crosses paths with the mermaid, Shan, who is sent to avenge her people.",23.238,/8YVB8VxQqx3J1FtOVvoHybBKNPS.jpg,2016-02-08,The Mermaid,False,6.514,407
False,/AqLtFRKVX2G0ghMnMnQoSGan4pY.jpg,"[18, 10402]",786,en,Almost Famous,"In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.",23.236,/3rrkyLYbgLj84AYvjhdcJot4JPx.jpg,2000-09-15,Almost Famous,False,7.509,2722
False,/7z5MJGJ9CObnu770ZubDQye7DKD.jpg,"[27, 9648]",760195,en,Separation,A young girl finds solace in her artist father and the ghost of her dead mother.,23.23,/lHbSC2Np17CRsRXIbaE0YY1Hora.jpg,2021-04-30,Separation,False,5.8,287
False,/jbUD9pEJaZTbDTqTr0FiPp6N4IO.jpg,[27],18334,ja,ギニーピッグ 悪魔の実験,A duo of guys capture and brutally torture a young girl to the point of piercing her retina.,23.228,/yskvkbz3NihL2xswJ2GomCXuQH6.jpg,1985-09-04,Guinea Pig: Devil's Experiment,False,4.7,134
False,/lkCDvf3QjXpAycm896oH1LRTK5X.jpg,"[35, 10751, 16]",462883,en,Woody Woodpecker,Woody Woodpecker enters a turf war with a big city lawyer wanting to tear down his home in an effort to build a house to flip.,23.224,/vFGUsJTa8z0OfDTbjdyppAireeB.jpg,2017-10-05,Woody Woodpecker,False,6.6,711
False,/wjxyKpUAZu6OVbKx9krhgI9KMl2.jpg,"[10751, 35]",11528,en,The Sandlot,"During a summer of friendship and adventure, one boy becomes a part of the gang, nine boys become a team and their leader becomes a legend by confronting the terrifying mystery beyond the right field wall.",23.224,/7PYqz0viEuW8qTvuGinUMjDWMnj.jpg,1993-04-07,The Sandlot,False,7.513,1172
False,/wAmg1DdrJgHYE4I3K2IVv1S5orO.jpg,"[80, 35]",9600,en,Big Momma's House,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",23.223,/5YoSFqpTz5qIxsX61CPMGKONQIY.jpg,2000-05-31,Big Momma's House,False,5.816,2286
False,/2H3KBgHfevQUOGc2T3TWvWkzPrN.jpg,"[27, 18, 878]",1255,ko,괴물,"A teenage girl is captured by a giant mutated squid-like creature that appears from Seoul's Han River after toxic waste was dumped in it, prompting her family into a frantic search for her.",23.223,/cW8LhdihM83ucBAcmWj9qQBMO88.jpg,2006-07-27,The Host,False,7.0,2768
False,/mXEKGETmIJ9jkVoA8FuEb17uFb9.jpg,"[28, 80, 27]",45233,it,Blade Violent - I violenti,"Emanuelle is framed by a corrupt D.A. while investigating a drug smuggling operation and has to tough it out under lock and key, dealing with a strict warden and abusive guards.",23.222,/ivEWHvm5EiF4eb2l0ieZdz4DRkq.jpg,1983-05-06,Women's Prison Massacre,False,4.6,59
False,/xGJBLsiY0quc2pOcCH1MdnF5P8.jpg,"[28, 16, 35]",44729,ja,ワンピース the movie オマツリ男爵と秘密の島,"The Straw Hats visit a recreational island, run by Baron Omatsuri, who asks them to complete a series of ordeals if they wish to stay on the island. Luffy accepts and the Straw Hats work together to complete them, but as the island's mysteries unfold, their lives and friendships are put to the test. It's up to Luffy to stop the Baron's plot and keep his crew together.",23.217,/ueIR4LM4k8eKhSB8gGT9NMhCwGW.jpg,2005-03-05,One Piece: Baron Omatsuri and the Secret Island,False,7.3,212
False,/vJd0a9wnf3TZn9UOuEEON9fcPQu.jpg,"[9648, 35, 80]",62046,en,Flypaper,A man caught in the middle of two simultaneous robberies at a bank desperately tries to protect the teller with whom he's secretly in love.,23.216,/sdZGuHaZGRAq72wb9xfAAFQUbVF.jpg,2011-08-19,Flypaper,False,6.392,746
False,/d0oHN3xA6TxOvADW64OiyYFpLOf.jpg,"[35, 10749]",5966,en,Along Came Polly,"Reuben Feffer is a guy who's spent his entire life playing it safe. Polly Prince is irresistible as a free-spirit who lives for the thrill of the moment. When these two comically mismatched souls collide, Reuben's world is turned upside down, as he makes an uproarious attempt to change his life from middle-of-the-road to totally-out-there.",23.208,/ieTSn8YTsHoPK8GNf2J9eIkP5wo.jpg,2004-01-16,Along Came Polly,False,6.0,2818
False,,[35],1391523,en,Super Meat Mania,Sam has convinced Ali to take the Super Meat Mania burger challenge.,23.189,/mmpBBj5ej8qnIaHx8wGMe8Bq4wC.jpg,2024-12-13,Super Meat Mania,False,0.0,0
False,/myikoqu8Z2gtE7TaBgk9r6fB9MF.jpg,[18],1040,it,Il gattopardo,"As Garibaldi's troops begin the unification of Italy in the 1860s, an aristocratic Sicilian family grudgingly adapts to the sweeping social changes undermining their way of life. Proud but pragmatic Prince Don Fabrizio Salina allows his war hero nephew, Tancredi, to marry Angelica, the beautiful daughter of gauche, bourgeois Don Calogero, in order to maintain the family's accustomed level of comfort and political clout.",23.187,/riSUxwoK3xjkOgy6YJSvPhi7cO6.jpg,1963-03-27,The Leopard,False,7.7,822
False,,[],1382459,tr,Hain,,23.18,/bBQE0l60ePUbG3R6b0u60SjgRVA.jpg,2024-12-13,Hain,False,0.0,0
False,/1KgXxv6tHXOnakqYvMPvFwYKWiw.jpg,"[12, 35, 14]",762,en,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",23.179,/xZ0rC0kuIsjk6RncpNK73kwstEP.jpg,1975-03-14,Monty Python and the Holy Grail,False,7.804,5787
False,/v3op775s8b7qBWH2RHSV8ptn597.jpg,"[18, 37]",558582,en,First Cow,"In the 1820s, a taciturn loner and skilled cook travels west to Oregon Territory, where he meets a Chinese immigrant also seeking his fortune. Soon the two team up on a dangerous scheme to steal milk from the wealthy landowner’s prized Jersey cow – the first, and only, in the territory.",23.176,/yS41crZ1i0fFxCQbuL7I1Y1VBwm.jpg,2020-03-06,First Cow,False,7.0,467
False,/a0wiBOMVRkGaj5gjWFVJ2TTBLHB.jpg,[53],284289,en,Beyond the Reach,A high-rolling corporate shark and his impoverished young guide play the most dangerous game during a hunting trip in the Mojave Desert.,23.174,/t6m6ICEG7KrnyYQpROISURkuCD5.jpg,2014-09-06,Beyond the Reach,False,5.9,357
False,/2xpc4Lrl9mEHbuUkGR0I6k9haf.jpg,"[35, 14, 878]",75,en,Mars Attacks!,"A fleet of Martian spacecraft surrounds the world's major cities and all of humanity waits to see if the extraterrestrial visitors have, as they claim, ""come in peace."" U.S. President James Dale receives assurance from science professor Donald Kessler that the Martians' mission is a friendly one. But when a peaceful exchange ends in the total annihilation of the U.S. Congress, military men call for a full-scale nuclear retaliation.",25.123,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,1996-12-13,Mars Attacks!,False,6.411,5391
False,/fYKfPWArkWeMcril9JxhVRP9bYk.jpg,"[35, 14]",9678,en,Little Nicky,"After the lord of darkness decides he will not cede his throne to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell.",17.769,/AudA8gnTWSBWXBHSBHnr3HHUXXM.jpg,2000-11-10,Little Nicky,False,5.876,1801
False,/ipImTSlyrmCwqeF0P9Y9xNW5DBU.jpg,"[18, 27, 80, 53]",398173,en,The House That Jack Built,"Failed architect, engineer and vicious murderer Jack narrates the details of some of his most elaborately orchestrated crimes, each of them a towering piece of art that defines his life's work as a serial killer for twelve years.",24.525,/bMUGNkPaHOurcBK9g3XpJx3fxuO.jpg,2018-07-05,The House That Jack Built,False,7.137,2741
False,/bLA7So7rJxX1dlQggUeegAZa2Qe.jpg,"[28, 80]",14362,en,Out for Justice,Gino Felino is an NYPD detective from Brooklyn who knows everyone and everything in his neighborhood. Killing his partner was someone's big mistake... because he's now out for justice.,18.518,/nmfM1diysOyrX4JbvwS7uOomyes.jpg,1991-04-12,Out for Justice,False,6.108,434
False,/A61QSlWKfOWlvVhSUVgl3taM2ae.jpg,"[12, 18]",49494,en,The Eagle,"In 140 AD, twenty years after the unexplained disappearance of the entire Ninth Legion in the mountains of Scotland, young centurion Marcus Aquila arrives from Rome to solve the mystery and restore the reputation of his father, the commander of the Ninth. Accompanied only by his British slave Esca, Marcus sets out across Hadrian's Wall into the uncharted highlands of Caledonia - to confront its savage tribes, make peace with his father's memory, and retrieve the lost legion's golden emblem, the Eagle of the Ninth.",17.769,/e7rcJQWplGZWz57yGlP87rlPmI.jpg,2011-02-08,The Eagle,False,6.23,1290
False,,[10749],892222,ko,새아빠와 모녀,"Seo-ra, an elegant woman from Louisiana, U.S., marries businessman Kyeong-han who does anything to make money. Kyeong-hwan was in a relationship with Mi-yeon, who was a bar madam, but after his marriage to Seo-ra, he tells Mi-yeon that he will now live as an elegant businessman. For Kyeong-hwan, however, there was a problem of sexual desire and madness when he saw clothes with no underwear in sight. One day, Seo-ra's biological daughter Yoo-na, appeared at Kyeong-hwan's newlywed house in a short skirt.",22.343,/49UMGEIEACXOU5PvwUswyVDmgJf.jpg,2021-09-24,Stepdad and Mother-Daughter,False,6.0,2
False,/5Z2lE28UqI2xyhZfTpeFyl8N91J.jpg,"[37, 18, 10749]",6643,en,The Unforgiven,The neighbors of a frontier family turn on them when it is suspected that their beloved adopted daughter was stolen from the Kiowa tribe.,16.767,/9085eJIHF1LqoKgGWK74Z3dxXpo.jpg,1960-04-06,The Unforgiven,False,6.3,189
False,/ShDHEWiJ4NL6ldn4W2m3bEkIBr.jpg,"[18, 53, 80, 9648]",186,en,Lucky Number Slevin,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma.",25.106,/x21s3p5wPww534nYj1cWakTcqz4.jpg,2006-02-24,Lucky Number Slevin,False,7.481,4048
False,,"[27, 9648, 53]",1395805,en,House of Tears,"On a cold December night, a group of socialites, each with something to hide, are invited to the residence of an eccentric billionaire only to find themselves caught in a psychological game of cat and mouse with their host. But things take a turn for the worse when someone begins killing the guests one-by-one. As gruesome deaths lead to mounting paranoia, the rapidly dwindling party-goers must face not only a murderous psychopath, but also their own haunted pasts, if they are to survive the night.",15.062,/jQ9tvTPMIOoB1NHxFkDnPKQVzD8.jpg,2024-12-12,House of Tears,False,0.0,0
False,/a8IFeO1BMn4QEfLsf41Ml7LodyC.jpg,"[18, 10749]",72570,en,The Vow,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",21.018,/qHNjcjKa6VHJsa0Eu0DHl2BaYw3.jpg,2012-02-05,The Vow,False,7.2,4037
False,/kH8xW7K2Gp1KOXoeewcLPkfqZ8K.jpg,"[80, 18]",470044,en,The Hate U Give,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",22.52,/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg,2018-10-19,The Hate U Give,False,8.1,2117
False,/1zgugDjeC24ip242hEETR9CaUar.jpg,"[35, 27]",576004,en,Porno,"When a group of naive teens working at a movie theater in a small Christian town discover a mysterious film hidden in its basement, they unleash an alluring succubus who gives them a sex education…written in blood.",19.772,/1X6BxBlHqA8VdFrLwmeSiNSEpEB.jpg,2019-06-28,Porno,False,6.079,368
False,/jQAGYwpp00D9PN7qKIPb4HqNzoq.jpg,"[12, 14, 35, 10751, 10402, 16]",12335,en,Bedknobs and Broomsticks,Three children evacuated from London during World War II are forced to stay with an eccentric spinster. The children's initial fears disappear when they find out she is in fact a trainee witch.,18.012,/1BBzsThIZ06UmjZ3rChYGZhJtFQ.jpg,1971-10-07,Bedknobs and Broomsticks,False,7.0,951
False,/6HIKazuQe16r7KhCNm5O7mcNYCm.jpg,"[18, 10749, 10752]",22971,en,Dear John,"While Sergeant John Tyree is home on two weeks leave from Germany, he meets Savannah after he dives into the ocean to retrieve Savannah's purse that had fallen off a pier. John eventually falls in love with Savannah, who promises to write to him until he returns from overseas.",21.763,/2lAPv2jQ5eh54l4EttA9wjDljED.jpg,2010-02-04,Dear John,False,6.8,4136
False,/1uRkvEDPvZUIGtGnJz895ajvb7Y.jpg,"[53, 9648]",11460,en,Red Eye,"An overnight flight to Miami quickly becomes a battle for survival when Lisa realizes her seatmate plans to use her as part of a chilling assassination plot against the Deputy Secretary of Homeland Security. If she refuses to cooperate, her own father will be killed. As the miles tick by, she's in a race against time to find a way to warn the potential victims before it's too late.",18.012,/j33szyBdJjrmnItyUgPBsqaBECE.jpg,2005-08-19,Red Eye,False,6.386,2188
False,/ejFaHWnDP29z7ePw2cJVOsWvOvH.jpg,"[35, 18, 10749]",712,en,Four Weddings and a Funeral,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",25.059,/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg,1994-03-09,Four Weddings and a Funeral,False,6.771,2674
False,/ibWkeyHHAKSfS2Lq2xzPj9gPlcV.jpg,[35],9472,en,DodgeBall: A True Underdog Story,"When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all.",26.259,/r8KbNHkkwFXLjV1suGwm0Qjure5.jpg,2004-06-18,DodgeBall: A True Underdog Story,False,6.359,3473
